1675155600000,22909.94000000,22940.21000000,22880.95000000,22891.30000000,3364.13734000,1675159199999,77064396.02545390,69250,1665.14661000,38145771.76675150,0
1675159200000,22889.97000000,22910.69000000,22814.28000000,22827.21000000,4171.06765000,1675162799999,95380482.06853050,81446,2089.40873000,47780082.08314200,0
1675162800000,22827.16000000,22880.50000000,22809.87000000,22863.28000000,3888.69739000,1675166399999,88846245.14914950,80755,2042.30158000,46662282.06865180,0
1675166400000,22863.81000000,22923.19000000,22850.00000000,22895.59000000,3947.98615000,1675169999999,90357472.11004900,84529,1998.74458000,45745309.15709630,0
1675170000000,22895.47000000,23128.31000000,22884.40000000,23126.42000000,9997.67326000,1675173599999,229979333.86359250,168367,5081.96928000,116905607.50769900,0
1675173600000,23124.13000000,23193.84000000,23053.46000000,23119.86000000,10668.72916000,1675177199999,246662826.21985140,174966,5393.09608000,124694305.08150970,0
1675177200000,23119.77000000,23205.00000000,23073.66000000,23120.50000000,8427.00613000,1675180799999,194961150.14450100,129502,4406.11524000,101941105.59186650,0
1675180800000,23119.57000000,23220.60000000,23081.71000000,23109.77000000,7887.86036000,1675184399999,182452957.59649260,127454,3881.25070000,89781570.56291020,0
1675184400000,23110.18000000,23183.17000000,23086.53000000,23153.76000000,4482.05658000,1675187999999,103677247.14251840,88760,2231.87337000,51628050.26584000,0
1675188000000,23153.03000000,23186.73000000,23117.60000000,23168.07000000,3820.81536000,1675191599999,88445445.69187220,79936,1931.59205000,44713695.52684010,0
1675191600000,23167.40000000,23189.00000000,23088.59000000,23164.59000000,4212.49716000,1675195199999,97508857.68840940,89935,2156.27497000,49914967.77087230,0
1675195200000,23163.09000000,23173.35000000,23043.45000000,23095.55000000,4612.76342000,1675198799999,106623246.20373570,99810,2249.94262000,52008535.34341250,0
1675198800000,23097.15000000,23122.90000000,22814.75000000,22950.96000000,9041.95534000,1675202399999,207562122.33186600,165137,4395.06703000,100889615.69925090,0
1675202400000,22951.05000000,23309.82000000,22873.62000000,23183.75000000,6660.73103000,1675205999999,153558802.72690020,132147,3513.87343000,81033192.99816950,0
1675206000000,23183.73000000,23189.00000000,23082.20000000,23127.36000000,5499.80060000,1675209599999,127182566.21001770,109915,2787.23206000,64456475.20506660,0
1675209600000,23127.55000000,23169.57000000,22995.63000000,23086.50000000,6077.53399000,1675213199999,140289069.09814090,118580,3018.73465000,69684637.87301500,0
1675213200000,23086.14000000,23184.98000000,23056.86000000,23124.42000000,5232.79766000,1675216799999,120959349.34290790,96800,2670.71501000,61735230.17061470,0
1675216800000,23124.06000000,23131.68000000,23078.87000000,23108.09000000,3477.56273000,1675220399999,80329977.61401710,68526,1708.86776000,39474581.80813240,0
1675220400000,23108.95000000,23134.91000000,23039.57000000,23131.46000000,3507.05025000,1675223999999,80990948.48290310,70132,1784.56068000,41213847.27087510,0
1675224000000,23130.95000000,23157.39000000,23108.00000000,23136.38000000,3258.32690000,1675227599999,75384674.61882250,63886,1666.67669000,38561041.89014620,0
1675227600000,23136.44000000,23167.99000000,23113.26000000,23119.65000000,3153.44248000,1675231199999,72982751.88340110,58984,1558.35820000,36066757.49079400,0
1675231200000,23119.81000000,23133.39000000,23050.00000000,23067.63000000,4440.90496000,1675234799999,102575152.82295350,83178,2204.11018000,50910614.59869700,0
1675234800000,23066.74000000,23115.99000000,23018.67000000,23077.22000000,4428.53102000,1675238399999,102173096.79936520,82601,2179.98933000,50297527.74557210,0
